,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
FGOALS-g3,0.16820718727859796,0.25677875711136494,0.16896365937732521,0.1680110215472908,0.17871154122659805,0.253949576733159,,,,,,,,,,,,,,
FIO-ESM-2-0,0.22929973495440642,0.24282916787625697,0.2749300216760287,,,,,,,,,,,,,,,,,
GFDL-CM4,0.2857142670147893,,,,,,,,,,,,,,,,,,,
GFDL-ESM4,0.20868348674613887,0.2858263411107852,0.2225770709895285,,,,,,,,,,,,,,,,,
GISS-E2-1-G,0.18431368061140474,0.2447058680344696,0.18439769477737386,0.23792719106380344,0.2582352822568237,0.19988795422038458,0.20207283810741095,0.23523812066941036,0.1828011504742278,0.22672271995651294,0.2563305381967241,0.18445380395200064,0.19593841488621822,0.2504481708302218,0.19330530139912416,0.2255461743565833,0.20414567728336444,0.18198871879684486,0.16831936822885885,0.21372553080069912
GISS-E2-1-G-CC,0.23540610091692935,,,,,,,,,,,,,,,,,,,
GISS-E2-1-H,0.1819608966175582,0.25462189041265904,0.2255462598399955,0.2310083960952544,0.2980392039323053,0.24442574957839586,0.25644260427865,0.30369745783445223,0.2785714627647935,0.2747619238888183,0.23501400453369822,0.2287394873568324,0.23610640239982703,0.20436976136279705,0.23487393996294798,0.3091036318396988,0.28644252958751865,0.36577029455275756,0.21431370208911193,0.21557430726807325
GISS-E2-2-G,0.15809525561933757,0.16829135638325163,0.20397767032227937,0.1426891198679178,0.2008963619627538,0.14274506341843377,0.1612044956837716,0.15030804000982712,0.18282911423541592,0.111624741754612,0.23767510582419,,,,,,,,,
GISS-E2-2-H,0.23879547813693353,0.22221290096849294,0.17859947781602875,0.25725490238820137,0.2008123290972883,,,,,,,,,,,,,,,
HadGEM3-GC31-LL,0.375798332257097,0.32857142376298676,0.2643417390454716,0.2612044283655845,0.39896360498850425,,,,,,,,,,,,,,,
HadGEM3-GC31-MM,0.2617647213762214,0.30901961500237307,0.26627448960846545,0.2789076289542916,,,,,,,,,,,,,,,,
IITM-ESM,0.15366952559527222,,,,,,,,,,,,,,,,,,,
INM-CM4-8,0.21243684699221477,,,,,,,,,,,,,,,,,,,
INM-CM5-0,0.23434167215470175,0.23675067217744036,0.22896359013576123,0.23434167215470175,0.2107843030400636,0.18151254146372894,0.18823529892608903,0.14689077115526383,0.21011200806006003,0.2317927064014082,,,,,,,,,,
IPSL-CM5A2-INCA,0.2650420886127889,,,,,,,,,,,,,,,,,,,
IPSL-CM6A-LR,0.2557982730598343,0.24708683484074778,0.24134457211534513,0.22602235168969936,0.1752100818965282,0.23624652574042312,0.15627450435435403,0.22568624427004694,0.2210364194811224,0.3119887103553579,0.25386555455311993,0.29445383461917485,0.2548180027168338,0.24641460931601636,0.22663861496441842,0.2797198816507804,0.2591596624764408,0.3728571445668112,0.26126050548393187,0.259019616605187
IPSL-CM6A-LR-INCA,0.24669469838716732,,,,,,,,,,,,,,,,,,,
KACE-1-0-G,0.25591040592567593,0.316022397423325,0.2794117940908054,,,,,,,,,,,,,,,,,
KIOST-ESM,0.27050421418262127,,,,,,,,,,,,,,,,,,,
MCM-UA-1-0,0.29537812401266667,0.2172828749114392,,,,,,,,,,,,,,,,,,
MIROC-ES2H,0.19999994016161154,0.16630253671598041,0.1945098802155139,,,,,,,,,,,,,,,,,
MIROC-ES2L,0.21613435985661367,0.18862740866610325,0.23453772836038705,0.2246778258422509,0.1915125780078878,0.1884033539715935,0.17988804942753478,0.18792710985456185,0.22865551860392597,0.20963582538423087,0.19215695463976606,0.1936693939508176,0.19621845587294964,0.23896359195228378,0.2172268725910773,0.13949579618224242,0.21252108822349738,0.15915965766799892,0.24809518915598466,0.1737255262059657
MIROC6,0.16997204307748492,0.16540603744549573,0.16966393948936992,0.1679271436205098,0.23341749228683173,0.1658263086270886,0.193641470259979,0.20630251459714744,0.21117650360620316,0.19053230232217405,0.152436964318198,0.17563032369319803,0.18428566876579738,0.21008405498429833,0.1965547422734964,0.1430252353016402,0.1296357627676315,0.20773111338041075,0.1488515976764241,0.12633060540805682
MPI-ESM-1-2-HAM,0.2514566052861573,0.205910314031008,0.2127450734627347,,,,,,,,,,,,,,,,,
MPI-ESM1-2-HR,0.17212874148072316,0.22042015353504693,0.22156860982002663,0.2443697445866774,0.2214005066901027,0.2243137706895501,0.13442580706599044,0.25957981344698533,0.18358547680852128,0.1799159731183733,,,,,,,,,,
MPI-ESM1-2-LR,0.23700278947333325,0.20557430545155064,0.18882347555721507,0.16109244028727215,0.17764702430960183,0.22047619859711473,0.18268910576315495,0.23557426548805546,0.18235296094450962,0.2229972353168561,0.2132492492846749,0.2542016726581991,0.22380962425253298,0.20910371251466897,0.19375342681628324,0.17131649679830424,0.20016803527746552,0.22299731812891163,0.20537819849008948,0.15389344137923724
MRI-ESM2-0,0.22033615005450413,0.22431366650664172,0.2375069759806998,0.21456576595787255,0.22176470342470472,0.17837536435167337,0.277955151405655,0.20658264908136093,0.18047614324660538,0.21778708813237208,0.18044824092661976,0.2104761941092354,,,,,,,,
NESM3,0.24498605060310263,0.35708678269586647,0.30022412254696795,0.3309524146114743,0.2764425945549117,,,,,,,,,,,,,,,
NorCPM1,0.17336140426934937,0.1482352515896495,0.18022411944819422,0.2370588478921842,0.16526608507172397,0.18924370132574508,0.18193275654683255,0.2042857124691917,0.19151262342095046,0.1642577280851305,0.18442573600790407,0.2341176949295344,0.17585441578670039,0.17235290035814138,0.17506999061221162,0.23515400766324596,0.16529412897361098,0.23288515769466958,0.17521007655381493,0.21557425918365405
NorESM2-LM,0.1653782473224885,0.15655452931294586,0.24644265588926006,,,,,,,,,,,,,,,,,
NorESM2-MM,0.18358541803867545,0.20745095218263088,0.11142853061024216,,,,,,,,,,,,,,,,,
SAM0-UNICON,0.27563028041722076,,,,,,,,,,,,,,,,,,,
TaiESM1,0.2991597098128802,0.2677030616781624,,,,,,,,,,,,,,,,,,
UKESM1-0-LL,0.3814285476000704,0.2868627820696149,0.36593837898318515,0.2763025299841617,0.28184870177624266,0.3641176784739775,0.25803924742199125,0.3274230209051393,0.3417367240627941,0.3157702480711522,0.34728282372824626,0.3101680365597166,0.38422973750352174,0.4247618870240968,0.34294125212340787,0.388991529534177,0.3400280094948136,0.35277315081000654,0.3673669991373016,
UKESM1-1-LL,0.28529415344323766,,,,,,,,,,,,,,,,,,,
